valid_time,u10,v10,latitude,longitude
2024-03-10 10:00:00,3.3321228,-5.4030266,42.000000000001165,-87.8000000000066
2024-03-10 11:00:00,3.3769684,-5.2958937,42.000000000001165,-87.8000000000066
2024-03-10 12:00:00,3.5299072,-4.931196,42.000000000001165,-87.8000000000066
2024-03-10 13:00:00,3.6546783,-4.919278,42.000000000001165,-87.8000000000066
2024-03-10 14:00:00,3.9773712,-5.160858,42.000000000001165,-87.8000000000066
2024-03-10 15:00:00,3.8630524,-5.585992,42.000000000001165,-87.8000000000066
2024-03-10 16:00:00,3.5615387,-5.3316803,42.000000000001165,-87.8000000000066
2024-03-10 17:00:00,3.1925201,-5.010292,42.000000000001165,-87.8000000000066
2024-03-10 18:00:00,2.843399,-4.74102,42.000000000001165,-87.8000000000066
2024-03-10 19:00:00,2.540268,-4.3511887,42.000000000001165,-87.8000000000066
2024-03-10 20:00:00,1.9944458,-3.9073658,42.000000000001165,-87.8000000000066
2024-03-10 21:00:00,1.5766602,-3.297123,42.000000000001165,-87.8000000000066
2024-03-10 22:00:00,1.2617188,-2.453371,42.000000000001165,-87.8000000000066
2024-03-10 23:00:00,0.56843567,-1.1085749,42.000000000001165,-87.8000000000066
2024-03-11 00:00:00,0.7029724,-0.28051472,42.000000000001165,-87.8000000000066
2024-03-11 01:00:00,1.5129089,0.3027172,42.000000000001165,-87.8000000000066
2024-03-11 02:00:00,2.0387726,0.48875427,42.000000000001165,-87.8000000000066
2024-03-11 03:00:00,2.2087097,0.6070833,42.000000000001165,-87.8000000000066
2024-03-11 04:00:00,2.3909912,0.68994045,42.000000000001165,-87.8000000000066
2024-03-11 05:00:00,2.465866,0.93058586,42.000000000001165,-87.8000000000066
2024-03-11 06:00:00,2.574234,1.2580175,42.000000000001165,-87.8000000000066
2024-03-11 07:00:00,2.6776886,1.8481188,42.000000000001165,-87.8000000000066
2024-03-11 08:00:00,2.705185,1.9065857,42.000000000001165,-87.8000000000066
2024-03-11 09:00:00,2.4249268,2.3091059,42.000000000001165,-87.8000000000066
2024-03-11 10:00:00,2.249649,2.758831,42.000000000001165,-87.8000000000066
2024-03-11 11:00:00,2.098278,3.2409859,42.000000000001165,-87.8000000000066
2024-03-11 12:00:00,2.160038,3.7074547,42.000000000001165,-87.8000000000066
2024-03-11 13:00:00,2.2256165,3.9049215,42.000000000001165,-87.8000000000066
2024-03-11 14:00:00,2.246767,4.248747,42.000000000001165,-87.8000000000066
2024-03-11 15:00:00,2.7173061,5.1199274,42.000000000001165,-87.8000000000066
2024-03-11 16:00:00,3.1982727,5.5014133,42.000000000001165,-87.8000000000066
2024-03-11 17:00:00,3.695922,5.7188206,42.000000000001165,-87.8000000000066
2024-03-11 18:00:00,4.1616163,5.911804,42.000000000001165,-87.8000000000066
2024-03-11 19:00:00,3.4481735,6.6308994,42.000000000001165,-87.8000000000066
2024-03-11 20:00:00,4.165634,6.5214386,42.000000000001165,-87.8000000000066
2024-03-11 21:00:00,5.014801,6.083313,42.000000000001165,-87.8000000000066
2024-03-11 22:00:00,5.279312,5.366089,42.000000000001165,-87.8000000000066
2024-03-11 23:00:00,5.4154205,4.6946716,42.000000000001165,-87.8000000000066
2024-03-12 00:00:00,5.3822937,4.2923737,42.000000000001165,-87.8000000000066
2024-03-12 01:00:00,5.3398895,4.159729,42.000000000001165,-87.8000000000066
2024-03-12 02:00:00,5.4584045,4.066574,42.000000000001165,-87.8000000000066
2024-03-12 03:00:00,5.633606,3.8530426,42.000000000001165,-87.8000000000066
2024-03-12 04:00:00,5.69162,3.6261597,42.000000000001165,-87.8000000000066
