h3_index,poi_count,count_poi_types,poi_type_list,poi_list
882664cdc7fffff,39,13,"place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, kindergarten, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, music_school, childcare, place_of_worship, childcare, place_of_worship, place_of_worship, childcare, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, variety_store, bicycle_rental, mobile_phone, fuel, alcohol, place_of_worship, place_of_worship, place_of_worship, convenience, supermarket, fuel, fast_food, place_of_worship, convenience, school","Faith of Abraham Missionary Baptist Church, Shining Star Missionary Baptist Church, Second Mount Calvery Missionary Baptist Church, Theorem Missionary Baptist Church, Little Mount of Hope Missionary Baptist Church, Auburn-Gresham Preschool, Chicago Assembly Hall of Jehovah's Witnesses, Apostolic Little Rock Church, Evangelical Church of God in Christ, Beulah Mission Full Gospel Church, Jehovahs Witnesses South Unit, Christian Doctrine Baptist Church, Portias Piano Methods School, Highland Educational Day Care Center, Holly Memorial Temple, Highland Day Care Center, Original Church of Jesus Christ, Faith Revival Center Church, Zion Hill Day Care Center School, Zion Hill Missionary Baptist Church, Truth Bethesda Missionary Baptist Church, True Church of Holiness, Sweet Holy Spirit Missionary Baptist Church, Saint Michael Church, Family Dollar, Ashland Ave & 78th St, Cricket Wireless, Falcon Fuel, Rothschild Liquors, Sion Temple, Daniel Baptist Missionary Baptist Church, Evangelist Hope Church, Village Food Mart, Marathon, White Castle, Grace-Calvary United Methodist Church, Shell, Scott Joplin Elementary School"
882664cdc9fffff,19,4,"place_of_worship, place_of_worship, place_of_worship, school, place_of_worship, convenience, place_of_worship, place_of_worship, place_of_worship, place_of_worship, fuel, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, school","Rayfield Missionary Baptist Church, New Hope Spiritual Church, Little Friendly Spiritual Church, Sacred Heart School, Holy Nazarene Tabernacle, Shell, Holy Latter Rain Pentecostal Church, Second Temple Church of Christ Holiness, Travel Rest Spiritual Church, Shiloh Baptist Church, Shell, Spirit of Faith Missionary Baptist Church, Faith Temple Church of God in Christ, Mount Hebron Baptist Church, Second Birth Missionary Baptist Church, Holy Miracle Pentecostal Fellowship Church, Harris Temple Church of God and Christ, Excel Academy of Englewood, Bond Elementary School"
882664cdcbfffff,13,9,"place_of_worship, bicycle_rental, place_of_worship, place_of_worship, convenience, place_of_worship, clinic, social_facility, police, fuel, hardware, school, school","Revealing Missionary Baptist Church, Halsted St & 78th St, First Corinthian Baptist Church, Christian Hope Missionary Baptist Church, Saint Peters Holiness Missionary Baptist Church, Auburn-Gresham VA Outpatient Clinic, St Leo's Residence for Veterans, Chicago Police Department 6th District, Falcon, John's Hardware & Bicycle Shop, Stagg Elementary School, Oglesby Elementary School"
882664cdcdfffff,24,11,"place_of_worship, place_of_worship, place_of_worship, kindergarten, place_of_worship, place_of_worship, place_of_worship, place_of_worship, convenience, shoes, bank, furniture, bank, supermarket, fuel, fuel, place_of_worship, convenience, social_facility, place_of_worship, place_of_worship, school, fuel, fast_food","New Third Heaven Missionary Baptist Church, Faith of Truth Missionary Baptist Church, Boosters for Christ Revival Center, Childrens Hour Pre-School Center, Beulah Land Church of God in Christ, Original Church of God, First Mennonite Church, True Church of Christ Devine, BP Shop, Foot Locker, Chase, Top Home Furniture, Bank of America, Food 4 Less, BP, Falcon Fuel, Stir Up The Gifts Ministries Church, Falcon Mart, Wheeler House Senior Residence, New Birth Church of God in Christ, Atonement Evangelical Lutheran Church, Daniel S. Wentworth Elementary School, Food 4 Less, Dunkin'"
882664cdd1fffff,8,7,"mobile_phone, bank, video_games, fast_food, bicycle_rental, place_of_worship, supermarket, bank","Boost Mobile, BMO, GameStop, Potbelly, Stewart Ave & 83rd St, Prayer Band of Faith Deliverance Church, Aldi, Chase"
882664cdd3fffff,19,15,"place_of_worship, clothes, jewelry, cosmetics, clothes, department_store, flooring, clothes, optician, car_parts, cosmetics, cafe, doityourself, bank, clinic, supermarket, garden_centre, fast_food, fast_food","Beacon Light Baptist Church, Rainbow, Freeman Jewelers, Beauty One Beauty Supply, Citi Trends, dd's Discounts, Floor & Decor, DTLR, America's Best Contacts & Eyeglasses, AutoZone, Sistar Beauty, Starbucks, The Home Depot, Huntington Bank, Fresenius Kidney Care, Jewel-Osco, Dunkin', Harold's Chicken Shack"
882664cdd5fffff,7,4,"place_of_worship, place_of_worship, cafe, place_of_worship, place_of_worship, fuel, school","Mount Zion Missionary Baptist Church, Love and Unity Prayer Chapel, Afro Joe's, New Faith Missionary Baptist Church, Faith Evangelical Lutheran Church, Falcon, Gresham Elementary School"
882664cdd7fffff,9,6,"bicycle_rental, fire_station, place_of_worship, fuel, place_of_worship, convenience, place_of_worship, school, school","Summit Ave & 86th St, Chicago Fire Department Engine Company 73, Gresham United Methodist Church, GoLo, New Berea Missionary Baptist Church, Acme Missionary Baptist Church, Mahalia Jackson Elementary School, Ryder Elementary School"
882664cdd9fffff,10,7,"variety_store, fast_food, mobile_phone, place_of_worship, place_of_worship, fast_food, bank, school, school, shelter","Family Dollar, Subway, Boost Mobile, Greater Omega Missionary Baptist Church, Commonwealth Community Church, Dunkin', Bank of America, Simeon Career Academy, Lenart Elementary Regional Gifted Center"
882664cddbfffff,35,16,"school, supermarket, variety_store, school, storage_rental, bicycle_rental, bicycle_rental, variety_store, shoes, fast_food, mobile_phone, fast_food, nutrition_supplements, mobile_phone, fast_food, fast_food, fast_food, clothes, fast_food, fast_food, fast_food, fast_food, place_of_worship, place_of_worship, car_parts, convenience, fuel, fuel, convenience, cafe, convenience, fuel, doityourself, school, fast_food","Chatham Montessori School, Food 4 Less, Dollar Tree, Perscpectives Leadership Academy, Extra Space Storage, Wabash Ave & 83rd St, Wabash Ave & 87th St, Five Below, Foot Locker, Subway, Verizon, Chipotle, GNC, T-Mobile, Harold's Chicken Shack, Dock's, Subway, DTLR, Wingstop, Just Turkey Grill, Burger King, McDonald's, Chatham-Avalon Church of Christ, O'Reilly Auto Parts, BP Shop, Shell, BP, Shell, Mather’s More Than a Cafe, Shell, Shell, Lowe's, Neil Elementary School, Wendy's"
882664cdddfffff,15,11,"place_of_worship, childcare, bakery, restaurant, mobile_phone, bank, variety_store, restaurant, convenience, fuel, place_of_worship, place_of_worship, place_of_worship, school, bus_station","Little Mercy Seat Missionary Baptist Church, Auburn Park Day Care Center, Salaam Restaurant and Bakery, Jamaican Jerk Villa, Metro by T-Mobile, Bank of America, Family Dollar, Amstar, Greater Bethlehem Missionary Baptist Church, Mount Hermon Missionary Baptist Church, Pleasant Hill Missionary Baptist Church, Westcott Elementary School, Halsted & 79th Street Terminal"
882664cde1fffff,17,12,"fast_food, fast_food, shelter, storage_rental, atm, bicycle_rental, storage_rental, chemist, car, fast_food, fuel, convenience, variety_store, fast_food, fast_food, school, bus_station","Shark's Fish & Chicken, Subway, Public Storage, Western Ave & 79th St, Metro Self Storage, CVS Pharmacy, Car Credit 7600, McDonald's, Marathon, Marathon, Dollar Tree, Taco Bell, Dunkin', St. Rita of Cascia High School, 79th Street & Western Terminal"
882664cde3fffff,11,7,"convenience, bicycle_rental, bicycle_rental, place_of_worship, place_of_worship, picnic_site, fuel, social_facility, picnic_site, picnic_site, clinic","Citgo, Dan Ryan Woods & 83rd St, Western Ave & 81st St, Kingdom Hall of Jehovah's Witnesses, Calvary Covenant Church, Dan Ryan Woods Central Picnic Shelter Grove 1, Citgo, BRIA of Forest Edge, Dan Ryan Woods North Picnic Shelter Grove 15, Dan Ryan Woods North Picnic Shelter Grove 16, DaVita Dialysis"
882664cde5fffff,3,3,"convenience, vehicle_inspection, fuel","Citgo, State Of Illinois Auto Inspection, Citgo"
882664cde7fffff,5,3,"place_of_worship, school, place_of_worship, social_facility, school","Gethsemane Evangelical Lutheran Church, Rosenwald Elementary School, Saint Thomas More Roman Catholic Church, Wrightwood Senior Apartments, CICS Wrightwood School"
882664cde9fffff,7,5,"car, fast_food, car, place_of_worship, driving_school, school, school","Western Avenue Nissan, Popeyes, South Chicago Dodge Chrysler Jeep, Second Mount Calvary Missionary Baptist Church, Chicago Truck Driving School, Asa Philip Randolph Elementary School, Southside Occupational Academy High School"
882664cdebfffff,12,7,"place_of_worship, place_of_worship, bicycle_rental, supermarket, fast_food, fast_food, convenience, fast_food, variety_store, place_of_worship, place_of_worship, fuel","Second Mount Vernon Baptist Church, Liberty Temple, Damen Ave & 77th St, Dearborn Wholesale Grocers, Dolphin's Fish & Chicken, Pepe's Mexican Restaurant, Citgo, Krispy's Chicken & Seafood, Family Dollar, First Church of Love and Faith, True Believers Missionary Baptist Church, Citgo"
882664cdedfffff,4,2,"place_of_worship, place_of_worship, place_of_worship, social_facility","Grace Christian Ministries, Holy Healing Temple Church, Monument Of Faith Church, Senior Suites Of Marquette Village"
882664ce21fffff,5,2,"bicycle_rental, artwork, artwork, artwork, artwork","Cottage Grove Ave & Oakwood Blvd, Restoration"
882664ce23fffff,9,5,"artwork, bicycle_rental, artwork, supermarket, school, school, school, place_of_worship, school","Gwendolyn Brooks: The Oracle of Bronzeville, Woodlawn Ave & Lake Park Ave, One Stop Foods, King College Prep, Jackie Robinson Elementary School, Ariel Community Academy, Pleasant Gift Missionary Baptist Church"
882664ce25fffff,19,12,"bicycle_rental, place_of_worship, place_of_worship, social_facility, place_of_worship, car_wash, variety_store, place_of_worship, place_of_worship, place_of_worship, place_of_worship, fuel, convenience, university, supermarket, bank, community_centre, school, school","MLK Jr Dr & Pershing Rd, Masjid Al Ihsan, South Park Baptist Church, Trinity Acres Senior Apartments, Morning Star Baptist Church, BP, Dollar General, Holy Angels Catholic Church, Blackwell-Israel Samuel A.M.E. Zion Church, South Central Church of Christ, Monumental Baptist Church, BP, BP Shop, Jacob H. Carruthers Center for Inner City Studies, Mariano's Fresh Market, CIBC Bank USA, Oakwood Center, Holy Angels Catholic School, Former Holy Angels School"
882664ce27fffff,27,15,"bicycle_rental, cafe, cafe, fast_food, fast_food, convenience, bar, restaurant, restaurant, restaurant, artwork, mobile_phone, clinic, fast_food, massage, school, place_of_worship, social_facility, variety_store, place_of_worship, social_facility, social_centre, place_of_worship, place_of_worship, school, school, social_facility","Cottage Grove Ave & 43rd St, Ain’t She Sweet Cafe, Sip & Savor, Mr. Captain Hook, Just Turkey Grill, Tony's Stop & Save, Some Like It Black, Cleo's Southern Cuisine, Surf's Up Bronzeville, Bronzeville Winery, Metro by T-Mobile, DaVita Dialysis, Reggio's Pizza, House of Hands, Woodson Elementary School, Evening Star Missionary Baptist Church, Centers For New Horizons: Effie Ellis Center, Family Dollar, Dr. Martin Luther King Jr. Community Service Center, Most Worshipful Prince Hall Grand Lodge, The CityLight Church, Bright Star Church, James Farmer Jr. Elementary School"
882664ce2bfffff,1,1,artwork,Mermaid (La Sirena)
882664ce2dfffff,8,6,"school, bicycle_rental, clinic, artwork, school, place_of_worship, place_of_worship, community_centre","Christ the King Lutheran School, Lake Park Ave & 35th St, Mercy Care Center, La Ronda Parkata, Donoghue Elementary School, West Point Baptist Church, Sixth Grace United Presbyterian Church, Arts & Recreation Center at Ellis Park"
882664ce31fffff,2,2,"artwork, hotel","Ecstasy, Chicago Lake Shore Hotel"
882664ce33fffff,1,1,artwork,
882664ce35fffff,34,21,"fast_food, pharmacy, department_store, alcohol, restaurant, dry_cleaning, paint, fast_food, bicycle_rental, fast_food, bank, ice_cream, convenience, restaurant, fast_food, chemist, fast_food, beauty, fast_food, dry_cleaning, hairdresser_supply, laundry, fast_food, beauty, place_of_worship, library, place_of_worship, school, school, fuel, shelter, shelter, bus_station, bicycle_rental","Italian Fiesta Pizzeria, Walgreens, Ross, Binny's Beverage Depot, The Original Pancake House, Kenwood Cleaners, Sherwin-Williams, Subway, Dorchester Ave & 49th St, Dunkin', Citibank, Baskin-Robbins, BP Shop, Beggars Pizza, Charleys Philly Steaks, Walgreens, JJ Fish & Chicken, Eyebrow Threading Studio, Fung's Chop Suey, Spotless Solutions, Beauty Supply, Your Neighborhood Laundromat, Taco Pro's, Hyde Park Nail Salon, St. Paul and the Redeemer Church, Blackstone Memorial Library, Masjid Al-Faatir, Shoesmith Elementary School, Ancona School, BP, Lake Park & 47th Street Terminal, Lake Park Ave & 47th St"
882664ce37fffff,134,46,"post_office, pharmacy, restaurant, fast_food, restaurant, bicycle_rental, cafe, theatre, bank, restaurant, restaurant, restaurant, variety_store, bank, fast_food, restaurant, tobacco, cafe, artwork, supermarket, department_store, bicycle_rental, doityourself, department_store, pharmacy, restaurant, restaurant, cafe, fast_food, bakery, bakery, restaurant, bar, bar, restaurant, fast_food, bar, attraction, hairdresser, restaurant, hairdresser, supermarket, bank, bank, fast_food, ice_cream, fast_food, fast_food, restaurant, restaurant, restaurant, cafe, cafe, clothes, fast_food, beauty, hairdresser, fast_food, atm, restaurant, mobile_phone, fast_food, fast_food, fast_food, car_wash, pet_grooming, restaurant, hairdresser, post_office, beauty, interior_decoration, atm, cafe, massage, restaurant, money_transfer, pastry, dry_cleaning, bank, hairdresser, beauty, gift, hairdresser_supply, dentist, fast_food, cafe, beauty, dentist, hairdresser, frame, fast_food, restaurant, books, cafe, restaurant, ice_cream, restaurant, bar, dentist, clothes, place_of_worship, books, arts_centre, place_of_worship, place_of_worship, clothes, place_of_worship, convenience, university, fast_food, fuel, convenience, cinema, school, school, music, hotel, restaurant, mall, hotel, school, fuel, shelter, shelter, shelter, shelter, shelter, shelter, shelter, shelter, shelter, shelter, shelter, shelter","Lake Park Post Office, Walgreens, Pizza Capri, Five Guys, Valois, Blackstone Ave & Hyde Park Blvd, Starbucks, The Promontory, Fifth Third Bank, Nando's, Rajun Cajun, Chant, Jeffery Dollar Store, Bank of America, Potbelly, Bob's Pizza, Hyde Park Cigars, Almendro Cafe, jenitor, Whole Foods Market, Target, Cornell Ave & Hyde Park Blvd, Elston Ace Hardware, Marshalls, Katsaros Pharmacy, Virtue, Tacos El Pastor 53, Sip & Savor, Wingstop, Arifa’s Kitchen, Cafe 53, 14 Parish, Falcon Inn, The Hyde, Litehouse, Deep Purpl, Mesler Kitchen | Bar | Lounge, Obama Kissing Rock, Hyde Park Barber Studio, Uncle Joe's Jerk Chicken, Hyde Park Hair Salon, Trader Joe's, Hyde Park Bank, PNC Bank, Dunkin', Baskin-Robbins, Subway, Krispy Krunchy Chicken, Can't Believe It's Not Meat, Nathan's Chicago Style and Taste of Jamaica, Eto'o Modern Asian Cuisine, Capital One Café, Philz Coffee, Silver Room, Sweetgreen, Black Beauty Collective, Chickie Curls Studio, Chipotle, Shinju Sushi, T-Mobile, Papa John's, Taco Bell, Roti, BP, A Paw Place, Strings Ramen, Yehia & Co Hair Designs, The UPS Store, Happy Nails, Recycled Modern Hyde Park, Hyde Park Bank, Stan's Donuts & Coffee, Bettye O Day Spa, Red Snapper, Western Union, Strugglebeard Bakery, Hyde Park Cleaners, Vicinity Credit Union, Max & Co Hair Designs, Nikki Nails, Edible Arrangements, Viking General Merchandise, Smile Studio Chicago, Domino's, Love & Light Cafe, Milan Laser Hair Removal, Comfort Dental Studio, Ossama's Hair Design, The Great Frame Up, Fruve Xpress Juicery, Jordyn's Soul Cafe, Call & Response, Sweet Drip Dessert Cafe, Ja' Grill, Kilwins, Daisy's Po-Boy and Tavern, Cantina Rosa, Smile Design Studio Of Hyde Park LLC, Fashion Geek, St. Makarios Orthodox Mission, Barnes & Noble, Hyde Park Art Center, United Church of Hyde Park, Hyde Park Christian Reformed Church, Akira, Congregation Rodfei Zedek, BP Shop, Academic Conference Center - Catholic Theological Union, McDonald's, BP, BP Shop, Harper Theater, Kenwood Academy, Philip Murray Language Academy, Hyde Park Records, Sophy Hotel, Giordano's Pizzeria, Hyde Park Shopping Center, Hyatt Place Chicago-South/University Medical Center, Akiba Schechter Jewish Day School, BP"
882664ce65fffff,1,1,artwork,Caracol
882664ce67fffff,2,2,"bar, restaurant",
882664cea1fffff,21,12,"restaurant, hairdresser, restaurant, dry_cleaning, hairdresser, hairdresser, artwork, artwork, artwork, hairdresser, restaurant, bakery, picnic_site, community_centre, events_venue, social_facility, school, bus_station, bicycle_rental, events_venue, events_venue","House of Bing, B Selfish, Surf's Up, Quad Valet Cleaners, Guyse Salon of Beauty, Dubose Barber Shop, Mr. Big, BlammO, Leap, Mena's Hair Design, Ta'golazo, Give Me Some Sugah, South Shore Picnic Grove, South Shore Cultural Center, Studio 2226, Senior Suites of South Shore, O'Keeffe Elementary School, 67th Street & Oglesby Terminal, South Shore Dr & 67th St, South Shore Solarium, South Shore Dining Room"
882664cea3fffff,44,26,"cafe, restaurant, hairdresser, restaurant, fast_food, bar, hairdresser, fast_food, hairdresser, convenience, tattoo, computer, dry_cleaning, dry_cleaning, bicycle_rental, place_of_worship, greengrocer, events_venue, restaurant, bakery, cafe, bicycle_rental, mobile_phone, convenience, restaurant, fast_food, post_office, fire_station, place_of_worship, fuel, place_of_worship, clinic, kindergarten, trade, place_of_worship, place_of_worship, social_facility, place_of_worship, library, school, police, shelter, shelter, shelter","Chef Sara's Cafe, L&G Restaurant, Salon Exhale, Ming's Chop Suey, Hoagy House, Tom's, Haley's African Hair Braiding, Kennedy Fish and Chicken, Hair 4 U Salon, El Barakah Supermarket, Tattoo World Studio, CBI Computer, Cleaner Quality One Hour, Quality First Cleaners, South Shore Dr & 71st St, McKenzie Mission Chicago, Healthy Food Hub, The Quarry Event Center, Magal Restaurant, Bot Bakery, South Shore Brew, South Shore Dr & 74th St, Metro by T-Mobile, Citgo, Majani, Imani's Original, Charles A. Hayes Post Office, Chicago Fire Department Engine Company 126, Greater Metropolitan Church of Christ, Citgo, Saint Margaret's Episcopal Church, University of Chicago Outpatient Senior Health Center, Ada S. McKinley, Ersula Howard Child Care Center, South Shore Plumbing and Heating, Saint Luke's Missionary Baptist Church, South Shore Community Church, Grand Regency Of South Shore, Israel of God Church, South Shore Branch Library, Robert A. Black Magnet Elementary School, Chicago Police Department Mounted Unit Horse Stables"
882664cea5fffff,11,8,"fast_food, convenience, bicycle_rental, school, social_facility, childcare, fuel, convenience, fuel, place_of_worship, bicycle_rental","Dunkin', Mobil Mart, Stony Island Ave & 67th St, Parkside Community Academy, Good Shepherd Manor, DJ Brooks Child Development Center, Mobil, BP Shop, BP, Bryn Mawr Community Church, Jeffery Blvd & 67th St"
882664cea7fffff,37,18,"shoes, shoes, mobile_phone, restaurant, clothes, bar, restaurant, restaurant, restaurant, convenience, cosmetics, bicycle_rental, furniture, fast_food, fast_food, mobile_phone, bank, mobile_phone, clothes, shelter, shelter, shoes, convenience, hairdresser, supermarket, social_facility, social_facility, community_centre, place_of_worship, place_of_worship, place_of_worship, place_of_worship, place_of_worship, school, school, shelter, shelter","J-BEES, Shoe! Time, Boost Mobile, Italian Fiesta, Chez Vouz, Jeffery Pub, Good Foods Health Center, The Slab Bar-B-Que, Taste of Chicago, South Shore Pantry, The Scentuary, Jeffery Blvd & 71st St, Rent-A-Center, Subway, Domino's, Metro by T-Mobile, Chase, Cricket Wireless, DTLR, Snipes, Jordan Valley Food, Izi African Hair Braiding, Local Market Foods, WIC Food and Nutrition Center, ABJ Community Services, Don Nash Community Center, Christian Fellowship Missionary Baptist Church, The Old Landmark Church of God Holiness in Christ, South Shore United Methodist Church, All Nations Worship Assembly, Saint Philip Neri Roman Catholic Church, Saint Phillip Neri School, Edward A. Bouchet Math & Science Academy"
882664ceabfffff,2,1,"theatre, theatre","South Shore Paul Robeson Outdoor Theatre, South Shore Paul Robeson Theatre"
882664ceadfffff,5,5,"artwork, bicycle_rental, pub, picnic_site, hospital","Fishing Eagle, 63rd Street Beach, Reggies On The Beach, Jackson Park - Grove 16, La Rabida Children's Hospital"
